latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
53.0981,-116.3572,334.4,1,1,2023-05-20,0511,Terra,MODIS,85,61.03,280.7,33.6,N,0
53.0961,-116.3718,327.2,1,1,2023-05-20,0511,Terra,MODIS,88,61.03,282.9,26,N,0
53.1484,-116.0531,358,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,272,82.7,N,0
53.1465,-116.0678,352.8,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,275.1,69.3,N,0
53.1406,-116.1119,320.9,1,1,2023-05-20,0511,Terra,MODIS,25,61.03,271.4,18.2,N,0
53.1386,-116.1265,320.4,1,1,2023-05-20,0511,Terra,MODIS,21,61.03,271.7,16.3,N,0
53.1089,-116.346,320,1,1,2023-05-20,0511,Terra,MODIS,37,61.03,279.6,14.4,N,0
53.1069,-116.3605,364.2,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,282.8,95.1,N,0
53.1049,-116.3751,359.7,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,281.9,84,N,0
53.1533,-116.0858,324.6,1,1,2023-05-20,0511,Terra,MODIS,50,61.03,271.8,22.6,N,0
53.1513,-116.1005,337.5,1,1,2023-05-20,0511,Terra,MODIS,87,61.03,278.9,39,N,0
53.1493,-116.1151,352.6,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,281.1,67.6,N,0
53.1474,-116.1298,350.9,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,278.7,61.6,N,0
53.1454,-116.1445,326.8,1,1,2023-05-20,0511,Terra,MODIS,85,61.03,277.5,21.7,N,0
53.1156,-116.3639,320.1,1,1,2023-05-20,0511,Terra,MODIS,45,61.03,277.1,14.7,N,0
53.1136,-116.3785,317.7,1,1,2023-05-20,0511,Terra,MODIS,50,61.03,277.6,13.9,N,0
53.1758,-115.986,316.8,1,1,2023-05-20,0511,Terra,MODIS,77,61.03,278.3,15.5,N,0
53.162,-116.0891,340.2,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,273.8,42.5,N,0
53.1601,-116.1038,351.6,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,283.2,65.2,N,0
53.1581,-116.1184,445.1,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,306.8,657.5,N,0
53.1561,-116.1331,422.4,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,302.9,416.6,N,0
53.1542,-116.1477,340.9,1,1,2023-05-20,0511,Terra,MODIS,91,61.03,280.8,43.9,N,0
53.1522,-116.1624,322.9,1,1,2023-05-20,0511,Terra,MODIS,17,61.03,281,19.9,N,0
53.1748,-116.0629,320.8,1,1,2023-05-20,0511,Terra,MODIS,34,61.03,274.8,17.7,N,0
53.1728,-116.0776,335.7,1,1,2023-05-20,0511,Terra,MODIS,88,61.03,275.5,36.4,N,0
53.1708,-116.0923,394.6,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,288.3,224,N,0
53.1688,-116.107,414.2,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,297.2,349.9,N,0
53.1669,-116.1217,428.1,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,303,471.1,N,0
53.1649,-116.1364,427.3,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,308.1,463.5,N,0
53.1629,-116.151,355.8,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,284.3,74.4,N,0
53.1836,-116.0662,320,1,1,2023-05-20,0511,Terra,MODIS,84,61.03,277.6,15.3,N,0
53.1816,-116.0809,333,1,1,2023-05-20,0511,Terra,MODIS,67,61.03,278.1,32.3,N,0
53.1796,-116.0956,355.8,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,281.6,74.4,N,0
53.1776,-116.1103,404.6,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,296,282.8,N,0
53.1756,-116.125,400.7,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,300.1,258.5,N,0
53.1737,-116.1397,402.5,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,303.6,268.7,N,0
53.1717,-116.1544,342.8,1,1,2023-05-20,0511,Terra,MODIS,91,61.03,287.6,46.5,N,0
53.1901,-116.0899,326.4,1,1,2023-05-20,0511,Terra,MODIS,90,61.03,278.3,20.8,N,0
53.1882,-116.1046,337.3,1,1,2023-05-20,0511,Terra,MODIS,85,61.03,281.5,39,N,0
53.1862,-116.1193,351.9,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,290.5,66.1,N,0
53.1842,-116.1339,383.6,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,299.5,169.7,N,0
53.1823,-116.1486,357.7,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,295.4,79.7,N,0
53.195,-116.1226,323.1,1,1,2023-05-20,0511,Terra,MODIS,0,61.03,284.8,18.5,N,0
53.193,-116.1372,327.6,1,1,2023-05-20,0511,Terra,MODIS,0,61.03,285.7,23.1,N,0
53.191,-116.1519,332.1,1,1,2023-05-20,0511,Terra,MODIS,38,61.03,286.9,28.4,N,0
53.1792,-116.24,311.8,1,1,2023-05-20,0511,Terra,MODIS,25,61.03,273.7,13.3,N,0
53.1978,-116.1699,320.4,1,1,2023-05-20,0511,Terra,MODIS,0,61.03,285.1,15.6,N,0
53.1959,-116.1846,321.1,1,1,2023-05-20,0511,Terra,MODIS,0,61.03,285.1,16.7,N,0
53.186,-116.258,322.8,1,1,2023-05-20,0511,Terra,MODIS,0,61.03,273.7,19.4,N,0
53.184,-116.2726,316.2,1,1,2023-05-20,0511,Terra,MODIS,26,61.03,274.1,15.2,N,0
53.2046,-116.1879,338.2,1,1,2023-05-20,0511,Terra,MODIS,92,61.03,285.7,36.7,N,0
52.7792,-116.2423,312.4,1,1,2023-05-20,0511,Terra,MODIS,78,61.03,284.5,15.3,N,0
53.2027,-116.2026,339.3,1,1,2023-05-20,0511,Terra,MODIS,96,61.03,287.1,38.8,N,0
53.2007,-116.2173,342.3,1,1,2023-05-20,0511,Terra,MODIS,60,61.03,287.7,46,N,0
53.1987,-116.232,351.4,1,1,2023-05-20,0511,Terra,MODIS,82,61.03,286.3,64.2,N,0
53.1967,-116.2467,356,1,1,2023-05-20,0511,Terra,MODIS,96,61.03,292.9,74.6,N,0
53.1947,-116.2613,325.5,1,1,2023-05-20,0511,Terra,MODIS,44,61.03,277.8,23.2,N,0
53.2114,-116.206,328.9,1,1,2023-05-20,0511,Terra,MODIS,48,61.03,279.9,22.5,N,0
53.2094,-116.2206,345.9,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,284.9,48,N,0
53.2075,-116.2353,353.2,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,290.7,67,N,0
53.2055,-116.25,374.1,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,297.8,126.4,N,0
53.2035,-116.2646,350.5,1,1,2023-05-20,0511,Terra,MODIS,83,61.03,287,61.1,N,0
53.2869,-115.7061,305.1,1,1,2023-05-20,0511,Terra,MODIS,27,61.03,284.2,8.4,N,0
53.2202,-116.2093,328.5,1,1,2023-05-20,0511,Terra,MODIS,59,61.03,279.9,23.8,N,0
53.2182,-116.2239,341.8,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,284.8,42.6,N,0
53.2162,-116.2386,338.8,1,1,2023-05-20,0511,Terra,MODIS,97,61.03,284.8,37.5,N,0
53.2142,-116.2533,365.7,1,1,2023-05-20,0511,Terra,MODIS,100,61.03,292.7,99.3,N,0
53.2123,-116.268,360.7,1,1,2023-05-20,0511,Terra,MODIS,95,61.03,290.9,83.8,N,0
53.2103,-116.2826,326.8,1,1,2023-05-20,0511,Terra,MODIS,61,61.03,280.8,23.2,N,0
53.2957,-115.7094,319.5,1,1,2023-05-20,0511,Terra,MODIS,99,61.03,287,19.4,N,0
53.229,-116.2126,321.7,1,1,2023-05-20,0511,Terra,MODIS,24,61.03,279.3,15.6,N,0
53.227,-116.2273,322.9,1,1,2023-05-20,0511,Terra,MODIS,0,61.03,280,15.7,N,0
53.225,-116.2419,321.3,1,1,2023-05-20,0511,Terra,MODIS,0,61.03,280.6,13.4,N,0
53.223,-116.2566,325.7,1,1,2023-05-20,0511,Terra,MODIS,32,61.03,282.2,18.8,N,0
54.5285,-117.2481,330.9,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,292.3,31.5,N,0
54.5264,-117.2631,334.8,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,295.5,35.5,N,0
54.5202,-117.3082,327.7,1,1,2023-05-20,0512,Terra,MODIS,70,61.03,289.8,23.6,N,0
54.5641,-117.056,357.6,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,290.7,81.4,N,0
54.5621,-117.0711,325.5,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,285.4,24.6,N,0
54.5372,-117.2517,300.2,1,1,2023-05-20,0512,Terra,MODIS,21,61.03,285.4,5.5,N,0
54.5351,-117.2668,323.7,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,288.5,22.4,N,0
54.533,-117.2818,322.3,1,1,2023-05-20,0512,Terra,MODIS,82,61.03,290.4,20.7,N,0
54.622,-116.696,327.2,1,1,2023-05-20,0512,Terra,MODIS,80,61.03,290.7,25.2,N,0
54.5729,-117.0596,316.8,1,1,2023-05-20,0512,Terra,MODIS,94,61.03,287,16.4,N,0
54.5708,-117.0747,302.6,1,1,2023-05-20,0512,Terra,MODIS,31,61.03,284.4,6.3,N,0
54.5376,-117.3155,363.7,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,295.4,96.1,N,0
54.5463,-117.3191,356.5,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,294.2,76.4,N,0
54.5442,-117.3341,318.1,1,1,2023-05-20,0512,Terra,MODIS,48,61.03,287,14.7,N,0
54.555,-117.3227,325,1,1,2023-05-20,0512,Terra,MODIS,74,61.03,290.5,22.2,N,0
54.5529,-117.3378,314.1,1,1,2023-05-20,0512,Terra,MODIS,29,61.03,287.3,11.7,N,0
54.5616,-117.3414,307.1,1,1,2023-05-20,0512,Terra,MODIS,52,61.03,288.6,8,N,0
54.5703,-117.3451,303.8,1,1,2023-05-20,0512,Terra,MODIS,18,61.03,288.5,6.1,N,0
54.5903,-117.4075,300.2,1,1,2023-05-20,0512,Terra,MODIS,19,61.03,286.2,5.3,N,0
54.8467,-115.5156,309.9,1.1,1,2023-05-20,0512,Terra,MODIS,62,61.03,284.6,12,N,0
54.8596,-115.4867,325.2,1.1,1,2023-05-20,0512,Terra,MODIS,36,61.03,287.2,24.8,N,0
54.6617,-117.0226,301.9,1,1,2023-05-20,0512,Terra,MODIS,22,61.03,286.3,5.8,N,0
54.6597,-117.0377,309.7,1,1,2023-05-20,0512,Terra,MODIS,76,61.03,285.8,10.9,N,0
54.6035,-117.4449,325.1,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,288.5,24.2,N,0
54.5993,-117.4749,308.6,1,1,2023-05-20,0512,Terra,MODIS,47,61.03,289.2,9.3,N,0
54.5972,-117.4899,325.9,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,291.4,24.3,N,0
54.6059,-117.4936,326.1,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,292.5,24.3,N,0
54.8658,-115.5896,304,1.1,1,2023-05-20,0512,Terra,MODIS,58,61.03,284.7,8.8,N,0
54.6813,-117.0146,319.3,1,1,2023-05-20,0512,Terra,MODIS,54,61.03,290.3,17.4,N,0
54.6792,-117.0298,314,1,1,2023-05-20,0512,Terra,MODIS,20,61.03,288,13,N,0
54.6146,-117.4973,306.6,1,1,2023-05-20,0512,Terra,MODIS,17,61.03,286.8,7.9,N,0
54.8094,-116.1133,300.5,1,1,2023-05-20,0512,Terra,MODIS,23,61.03,285.6,6.2,N,0
54.8074,-116.1289,312,1,1,2023-05-20,0512,Terra,MODIS,55,61.03,286.4,12.5,N,0
54.8054,-116.1443,319.2,1,1,2023-05-20,0512,Terra,MODIS,27,61.03,287.3,17.4,N,0
54.688,-117.0334,312,1,1,2023-05-20,0512,Terra,MODIS,84,61.03,286.7,12.7,N,0
54.9073,-115.4034,312,1.1,1,2023-05-20,0512,Terra,MODIS,29,61.03,287.6,13,N,0
54.8083,-116.1943,322.4,1,1,2023-05-20,0512,Terra,MODIS,63,61.03,288.9,20.7,N,0
54.9183,-115.3907,318.4,1.1,1,2023-05-20,0512,Terra,MODIS,31,61.03,290.1,18.2,N,0
54.9163,-115.4068,322.7,1.1,1,2023-05-20,0512,Terra,MODIS,0,61.03,291.5,21,N,0
54.8132,-116.2288,318.2,1,1,2023-05-20,0512,Terra,MODIS,32,61.03,288.2,16.4,N,0
54.9253,-115.4102,326.1,1.1,1,2023-05-20,0512,Terra,MODIS,52,61.03,292.1,24.3,N,0
54.826,-116.2012,322.2,1,1,2023-05-20,0512,Terra,MODIS,0,61.03,289.3,17.9,N,0
54.82,-116.2478,325.8,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,289.1,24.9,N,0
54.818,-116.2633,312,1,1,2023-05-20,0512,Terra,MODIS,71,61.03,285.4,12.5,N,0
54.8489,-116.0956,301.2,1,1,2023-05-20,0512,Terra,MODIS,29,61.03,285.9,6.3,N,0
54.8469,-116.1113,306.1,1,1,2023-05-20,0512,Terra,MODIS,29,61.03,285.2,8.1,N,0
54.8268,-116.2668,303.8,1,1,2023-05-20,0512,Terra,MODIS,28,61.03,285.6,6.7,N,0
54.8467,-116.1821,303.9,1,1,2023-05-20,0512,Terra,MODIS,58,61.03,285.5,8.1,N,0
54.9888,-115.0995,358.8,1.1,1,2023-05-20,0512,Terra,MODIS,100,61.03,288.4,95.3,N,0
54.9869,-115.1159,338.1,1.1,1,2023-05-20,0512,Terra,MODIS,100,61.03,288.1,47,N,0
54.95,-115.425,321.5,1.1,1,2023-05-20,0512,Terra,MODIS,0,61.03,292,19.5,N,0
54.9069,-115.7774,328.1,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,283.5,30.3,N,0
54.9979,-115.1029,326.7,1.1,1,2023-05-20,0512,Terra,MODIS,100,61.03,286.2,29.9,N,0
54.996,-115.119,325.5,1.1,1,2023-05-20,0512,Terra,MODIS,100,61.03,288.4,28.4,N,0
54.9941,-115.1354,307.9,1.1,1,2023-05-20,0512,Terra,MODIS,73,61.03,287.7,11.1,N,0
54.9139,-115.7966,305,1,1,2023-05-20,0512,Terra,MODIS,20,61.03,283.1,8.1,N,0
54.9641,-115.4638,317.5,1.1,1,2023-05-20,0512,Terra,MODIS,29,61.03,290.8,12.1,N,0
54.8633,-116.2706,324.8,1,1,2023-05-20,0512,Terra,MODIS,69,61.03,290.4,22.9,N,0
54.9723,-115.551,316.5,1.1,1,2023-05-20,0512,Terra,MODIS,34,61.03,288.6,15.4,N,0
54.9347,-115.8545,313.2,1,1,2023-05-20,0512,Terra,MODIS,87,61.03,285.4,14.1,N,0
54.9229,-115.9488,337.4,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,289.3,42.6,N,0
54.9209,-115.9644,350.2,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,291.8,67.6,N,0
54.9189,-115.98,303.3,1,1,2023-05-20,0512,Terra,MODIS,31,61.03,285.4,7.2,N,0
54.887,-116.2307,302,1,1,2023-05-20,0512,Terra,MODIS,39,61.03,285,6.9,N,0
54.9833,-115.5383,325.6,1.1,1,2023-05-20,0512,Terra,MODIS,33,61.03,291.3,23.7,N,0
54.9793,-115.5704,304,1.1,1,2023-05-20,0512,Terra,MODIS,10,61.03,284.8,7.3,N,0
54.9318,-115.9521,317.6,1,1,2023-05-20,0512,Terra,MODIS,73,61.03,288.9,16.9,N,0
54.9298,-115.9678,332,1,1,2023-05-20,0512,Terra,MODIS,99,61.03,291.9,33.2,N,0
54.9278,-115.9834,318.7,1,1,2023-05-20,0512,Terra,MODIS,54,61.03,287.3,17.9,N,0
54.9923,-115.5415,321.6,1.1,1,2023-05-20,0512,Terra,MODIS,24,61.03,286.5,20.3,N,0
54.9903,-115.5576,317.5,1.1,1,2023-05-20,0512,Terra,MODIS,32,61.03,286.5,16.9,N,0
54.9387,-115.9712,324.1,1,1,2023-05-20,0512,Terra,MODIS,0,61.03,291.2,20.9,N,0
54.9367,-115.9868,323.4,1,1,2023-05-20,0512,Terra,MODIS,18,61.03,289,20.8,N,0
54.8966,-116.3,358.9,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,290.9,88.2,N,0
54.8946,-116.3155,332.3,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,286.4,35,N,0
54.9476,-115.9746,322.9,1,1,2023-05-20,0512,Terra,MODIS,40,61.03,290.9,20.5,N,0
54.9456,-115.9902,323.8,1,1,2023-05-20,0512,Terra,MODIS,44,61.03,290.9,21.8,N,0
54.9055,-116.3035,323,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,286.9,23.2,N,0
54.9035,-116.3189,323.5,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,287.4,23.9,N,0
54.9585,-115.9624,308.4,1,1,2023-05-20,0512,Terra,MODIS,48,61.03,287.2,9.5,N,0
54.9123,-116.3224,311.4,1,1,2023-05-20,0512,Terra,MODIS,82,61.03,287.2,12.8,N,0
54.9103,-116.3379,310.8,1,1,2023-05-20,0512,Terra,MODIS,81,61.03,285.7,12.3,N,0
54.9917,-116.0638,311.6,1,1,2023-05-20,0512,Terra,MODIS,83,61.03,288.9,12.7,N,0
54.9897,-116.0795,323.3,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,291.1,23.8,N,0
54.9994,-116.1497,332.6,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,288.3,33.6,N,0
54.9713,-116.3683,302.1,1,1,2023-05-20,0512,Terra,MODIS,40,61.03,285.8,6.5,N,0
54.9849,-116.4065,304,1,1,2023-05-20,0512,Terra,MODIS,58,61.03,286.1,7.6,N,0
54.9813,-115.5543,316.6,1.1,1,2023-05-20,0512,Terra,MODIS,28,61.03,288.8,15.6,N,0
54.4685,-116.3827,349.7,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,287.6,64.7,N,0
54.4665,-116.3979,351.2,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,288.3,67.9,N,0
54.4344,-116.6407,303.9,1,1,2023-05-20,0512,Terra,MODIS,47,61.03,284.5,6.7,N,0
54.3802,-117.1746,302.5,1,1,2023-05-20,0512,Terra,MODIS,46,61.03,286.8,6.4,N,0
54.3781,-117.1896,347.3,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,291,58.4,N,0
54.3868,-117.1932,334.4,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,291.4,34.8,N,0
54.3826,-117.2232,307.5,1,1,2023-05-20,0512,Terra,MODIS,23,61.03,289.6,8.3,N,0
54.3955,-117.1968,321.6,1,1,2023-05-20,0512,Terra,MODIS,34,61.03,289.9,17.9,N,0
54.3934,-117.2118,334.7,1,1,2023-05-20,0512,Terra,MODIS,81,61.03,295,33.3,N,0
54.3914,-117.2268,348.4,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,300.8,57.4,N,0
54.3893,-117.2417,323.8,1,1,2023-05-20,0512,Terra,MODIS,37,61.03,293.3,20.2,N,0
54.3851,-117.2717,312.9,1,1,2023-05-20,0512,Terra,MODIS,75,61.03,292.5,12.1,N,0
54.383,-117.2866,324.4,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,291.9,23,N,0
54.3809,-117.3015,300.8,1,1,2023-05-20,0512,Terra,MODIS,15,61.03,288.7,4.6,N,0
54.4001,-117.2304,337,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,294.6,37.5,N,0
54.398,-117.2453,329.5,1,1,2023-05-20,0512,Terra,MODIS,53,61.03,295.2,26,N,0
54.3959,-117.2603,328.4,1,1,2023-05-20,0512,Terra,MODIS,60,61.03,295.6,25.5,N,0
54.3938,-117.2752,330,1,1,2023-05-20,0512,Terra,MODIS,80,61.03,296,27.8,N,0
54.3917,-117.2902,326.6,1,1,2023-05-20,0512,Terra,MODIS,92,61.03,294.5,24.2,N,0
54.3813,-117.3649,308.5,1,1,2023-05-20,0512,Terra,MODIS,29,61.03,288,8.7,N,0
54.5072,-116.5099,334.9,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,293.2,36.7,N,0
54.5052,-116.5251,335.9,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,291.3,37.8,N,0
54.5032,-116.5403,346.9,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,291.7,58.5,N,0
54.4067,-117.2489,349.6,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,299.8,59.5,N,0
54.4046,-117.2639,344,1,1,2023-05-20,0512,Terra,MODIS,98,61.03,298.8,47.7,N,0
54.4025,-117.2789,341.1,1,1,2023-05-20,0512,Terra,MODIS,97,61.03,297.9,42.4,N,0
54.4005,-117.2938,339.9,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,297.5,40.7,N,0
54.3984,-117.3088,320.6,1,1,2023-05-20,0512,Terra,MODIS,0,61.03,293.3,15.7,N,0
54.3921,-117.3536,320.6,1,1,2023-05-20,0512,Terra,MODIS,0,61.03,292.6,15.5,N,0
54.3858,-117.3984,337.8,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,289.1,40.7,N,0
54.518,-116.4982,306,1,1,2023-05-20,0512,Terra,MODIS,61,61.03,288,8.1,N,0
54.516,-116.5134,385.3,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,304,180,N,0
54.514,-116.5285,359.5,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,297,85.4,N,0
54.512,-116.5438,340.2,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,294.4,44.9,N,0
54.51,-116.5589,310.6,1,1,2023-05-20,0512,Terra,MODIS,44,61.03,287.3,10.7,N,0
54.4279,-117.1627,301,1,1,2023-05-20,0512,Terra,MODIS,7,61.03,288.1,4.9,N,0
54.4258,-117.1777,331.3,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,294.1,31.3,N,0
54.4238,-117.1926,314.2,1,1,2023-05-20,0512,Terra,MODIS,32,61.03,291.2,12.3,N,0
54.4154,-117.2525,322,1,1,2023-05-20,0512,Terra,MODIS,0,61.03,291.3,16.1,N,0
54.4133,-117.2675,324.6,1,1,2023-05-20,0512,Terra,MODIS,0,61.03,292.8,18,N,0
54.4008,-117.3573,322.4,1,1,2023-05-20,0512,Terra,MODIS,16,61.03,292.8,17.3,N,0
54.3987,-117.3722,322.5,1,1,2023-05-20,0512,Terra,MODIS,35,61.03,292.8,18,N,0
54.3945,-117.4021,328.3,1,1,2023-05-20,0512,Terra,MODIS,61,61.03,294.3,25.4,N,0
54.3924,-117.417,323.1,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,290.6,21.3,N,0
54.5244,-116.5232,352,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,296.7,69.5,N,0
54.5224,-116.5384,328.6,1,1,2023-05-20,0512,Terra,MODIS,76,61.03,293.2,27.1,N,0
54.5204,-116.5536,324.1,1,1,2023-05-20,0512,Terra,MODIS,68,61.03,292.7,22.6,N,0
54.4367,-117.1728,355.2,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,299.2,75.8,N,0
54.4346,-117.1878,344.2,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,296.5,51.8,N,0
54.4325,-117.2028,320.6,1,1,2023-05-20,0512,Terra,MODIS,90,61.03,291.2,19.2,N,0
54.4242,-117.2627,332.6,1,1,2023-05-20,0512,Terra,MODIS,88,61.03,293.5,31.9,N,0
54.4138,-117.3375,320.2,1,1,2023-05-20,0512,Terra,MODIS,0,61.03,291.2,15.9,N,0
54.4075,-117.3824,317.8,1,1,2023-05-20,0512,Terra,MODIS,57,61.03,292.5,15.4,N,0
54.4054,-117.3973,326.2,1,1,2023-05-20,0512,Terra,MODIS,80,61.03,295.4,23.9,N,0
54.4033,-117.4123,328.4,1,1,2023-05-20,0512,Terra,MODIS,45,61.03,296.8,25.7,N,0
54.4012,-117.4272,324.6,1,1,2023-05-20,0512,Terra,MODIS,0,61.03,294.9,20.4,N,0
54.3991,-117.4422,336.5,1,1,2023-05-20,0512,Terra,MODIS,65,61.03,294.4,36.5,N,0
54.397,-117.4571,327,1,1,2023-05-20,0512,Terra,MODIS,29,61.03,288,23.6,N,0
54.5332,-116.5266,342.2,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,294.7,49.6,N,0
54.5312,-116.5419,317.4,1,1,2023-05-20,0512,Terra,MODIS,26,61.03,291.7,15.4,N,0
54.4475,-117.1614,302.5,1,1,2023-05-20,0512,Terra,MODIS,26,61.03,288.8,6.5,N,0
54.4454,-117.1764,355.9,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,300.4,77.7,N,0
54.4433,-117.1914,347.8,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,299,58.5,N,0
54.4412,-117.2064,331.5,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,295.1,31.7,N,0
54.4329,-117.2663,335.3,1,1,2023-05-20,0512,Terra,MODIS,84,61.03,293.2,35.3,N,0
54.4183,-117.3711,310.4,1,1,2023-05-20,0512,Terra,MODIS,21,61.03,288.9,9.4,N,0
54.4162,-117.386,310.1,1,1,2023-05-20,0512,Terra,MODIS,27,61.03,289.7,9.6,N,0
54.4141,-117.401,316.1,1,1,2023-05-20,0512,Terra,MODIS,46,61.03,292.3,13.9,N,0
54.412,-117.4159,322.9,1,1,2023-05-20,0512,Terra,MODIS,43,61.03,293.7,19.3,N,0
54.4099,-117.4309,324.7,1,1,2023-05-20,0512,Terra,MODIS,18,61.03,294,20.7,N,0
54.4078,-117.4458,329,1,1,2023-05-20,0512,Terra,MODIS,36,61.03,295,25.5,N,0
54.4057,-117.4608,345.2,1,1,2023-05-20,0512,Terra,MODIS,98,61.03,293.7,50.6,N,0
54.4036,-117.4757,360.7,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,291.2,87.5,N,0
54.542,-116.5301,346.3,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,295.9,55.6,N,0
54.5399,-116.5453,344.3,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,298.4,49.1,N,0
54.5379,-116.5606,323.7,1,1,2023-05-20,0512,Terra,MODIS,22,61.03,294.3,19.3,N,0
54.4541,-117.18,351,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,298.7,64.9,N,0
54.452,-117.195,352,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,300.7,67.9,N,0
54.45,-117.21,341.7,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,297.5,46.8,N,0
54.4123,-117.4793,348.7,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,291.9,58.4,N,0
54.4102,-117.4943,359.1,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,292,83.8,N,0
54.5507,-116.5336,344.7,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,293.5,52.8,N,0
54.5487,-116.5488,362.2,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,300.9,91.9,N,0
54.4628,-117.1836,344.1,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,295.1,51.8,N,0
54.4608,-117.1986,341.6,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,296.8,46.2,N,0
54.4587,-117.2136,336.6,1,1,2023-05-20,0512,Terra,MODIS,100,61.03,295.9,38.8,N,0
54.4566,-117.2286,331.5,1,1,2023-05-20,0512,Terra,MODIS,67,61.03,294.5,30.2,N,0
54.4483,-117.2885,333.2,1,1,2023-05-20,0512,Terra,MODIS,83,61.03,293.6,28.5,N,0
54.4189,-117.4979,323,1,1,2023-05-20,0512,Terra,MODIS,98,61.03,290.9,21.2,N,0
54.5575,-116.5523,333,1,1,2023-05-20,0512,Terra,MODIS,74,61.03,288.1,32.8,N,0
